# barionic dentisy, proton chemical potential, neutron chemical potential1.034034034034034E-02	9.367444088099787E+02	9.367444088099787E+02
1.068068068068068E-02	9.368111675005412E+02	9.368111675005412E+02
1.102102102102102E-02	9.365142659313508E+02	9.365142659313508E+02
1.136136136136136E-02	9.365793277148221E+02	9.365793277148221E+02
1.170170170170170E-02	9.362810016478736E+02	9.362810016478736E+02
1.204204204204204E-02	9.363445741927775E+02	9.363445741927775E+02
1.238238238238239E-02	9.360450153081280E+02	9.360450153081280E+02
1.272272272272273E-02	9.361072793034913E+02	9.361072793034913E+02
1.306306306306307E-02	9.358066549457702E+02	9.358066549457702E+02
1.340340340340341E-02	9.358677688135115E+02	9.358677688135115E+02
1.374374374374375E-02	9.355662261405643E+02	9.355662261405643E+02
1.408408408408409E-02	9.356263297311220E+02	9.356263297311220E+02
1.442442442442443E-02	9.353239989885252E+02	9.353239989885252E+02
1.476476476476477E-02	9.353832165169571E+02	9.353832165169571E+02
1.510510510510511E-02	9.350802136545435E+02	9.350802136545435E+02
1.544544544544545E-02	9.351386560605382E+02	9.351386560605382E+02
1.578578578578579E-02	9.348350848464169E+02	9.348350848464169E+02
1.612612612612613E-02	9.348928517113219E+02	9.348928517113219E+02
1.646646646646647E-02	9.345888054571009E+02	9.345888054571009E+02
1.680680680680681E-02	9.346459865760634E+02	9.346459865760634E+02
1.714714714714715E-02	9.343415495576763E+02	9.343415495576763E+02
1.748748748748749E-02	9.343982262402201E+02	9.343982262402201E+02
1.782782782782784E-02	9.340934748778503E+02	9.340934748778503E+02
1.816816816816818E-02	9.341497210324150E+02	9.341497210324150E+02
1.850850850850852E-02	9.338447248778767E+02	9.338447248778767E+02
1.884884884884886E-02	9.339006079228546E+02	9.339006079228546E+02
1.918918918918920E-02	9.335954304916879E+02	9.335954304916879E+02
1.952952952952954E-02	9.336510121259040E+02	9.336510121259040E+02
1.986986986986988E-02	9.333457116031715E+02	9.333457116031715E+02
2.021021021021022E-02	9.334010484615789E+02	9.334010484615789E+02
2.055055055055056E-02	9.330956783041523E+02	9.330956783041523E+02
2.089089089089090E-02	9.331508225190911E+02	9.331508225190911E+02
2.123123123123124E-02	9.328454319724915E+02	9.328454319724915E+02
2.157157157157158E-02	9.329004316567093E+02	9.329004316567093E+02
2.191191191191192E-02	9.325950662009360E+02	9.325950662009360E+02
2.225225225225226E-02	9.326499658653769E+02	9.326499658653769E+02
2.259259259259261E-02	9.323446676013639E+02	9.323446676013639E+02
2.293293293293295E-02	9.323995085182373E+02	9.323995085182373E+02
2.327327327327329E-02	9.320943165043664E+02	9.320943165043664E+02
2.361361361361363E-02	9.321491370240607E+02	9.321491370240607E+02
2.395395395395397E-02	9.318440875704459E+02	9.318440875704459E+02
2.429429429429431E-02	9.318989233992978E+02	9.318989233992978E+02
2.463463463463465E-02	9.315940503261729E+02	9.315940503261729E+02
2.497497497497499E-02	9.316489347708801E+02	9.316489347708801E+02
2.531531531531533E-02	9.313442696363275E+02	9.313442696363275E+02
2.565565565565567E-02	9.313992338198032E+02	9.313992338198032E+02
2.599599599599601E-02	9.310948061211785E+02	9.310948061211785E+02
2.633633633633635E-02	9.311498791738404E+02	9.311498791738404E+02
2.667667667667669E-02	9.308457165265351E+02	9.308457165265351E+02
2.701701701701703E-02	9.309009257563887E+02	9.309009257563887E+02
2.735735735735738E-02	9.305970540529821E+02	9.305970540529821E+02
2.769769769769772E-02	9.306524250973133E+02	9.306524250973133E+02
2.803803803803806E-02	9.303488686497008E+02	9.303488686497008E+02
2.837837837837840E-02	9.304044256107663E+02	9.304044256107663E+02
2.871871871871874E-02	9.301012072774423E+02	9.301012072774423E+02
2.905905905905908E-02	9.301569728441893E+02	9.301569728441893E+02
2.939939939939942E-02	9.298541141445529E+02	9.298541141445529E+02
2.973973973973976E-02	9.299101097020914E+02	9.299101097020914E+02
3.008008008008010E-02	9.296076309193595E+02	9.296076309193595E+02
3.042042042042044E-02	9.296638766476742E+02	9.296638766476742E+02
3.076076076076078E-02	9.297202215704077E+02	9.297202215704077E+02
3.110110110110112E-02	9.294183118849414E+02	9.294183118849414E+02
3.144144144144146E-02	9.294749353238551E+02	9.294749353238551E+02
3.178178178178180E-02	9.291734515235656E+02	9.291734515235656E+02
3.212212212212214E-02	9.292303710144882E+02	9.292303710144882E+02
3.246246246246248E-02	9.289293297284771E+02	9.289293297284771E+02
3.280280280280282E-02	9.289865618798998E+02	9.289865618798998E+02
3.314314314314316E-02	9.286859788558806E+02	9.286859788558806E+02
3.348348348348350E-02	9.287435394126851E+02	9.287435394126851E+02
3.382382382382385E-02	9.284434295771829E+02	9.284434295771829E+02
3.416416416416419E-02	9.285013334787991E+02	9.285013334787991E+02
3.450450450450453E-02	9.282017109921251E+02	9.282017109921251E+02
3.484484484484487E-02	9.282599724257041E+02	9.282599724257041E+02
3.518518518518521E-02	9.279608507322569E+02	9.279608507322569E+02
3.552552552552555E-02	9.280194831813764E+02	9.280194831813764E+02
3.586586586586589E-02	9.277208750557426E+02	9.277208750557426E+02
3.620620620620623E-02	9.277798913450961E+02	9.277798913450961E+02
3.654654654654657E-02	9.274818089343797E+02	9.274818089343797E+02
3.688688688688691E-02	9.275412212708507E+02	9.275412212708507E+02
3.722722722722725E-02	9.276008041550548E+02	9.276008041550548E+02
3.756756756756759E-02	9.273034961440712E+02	9.273034961440712E+02
3.790790790790793E-02	9.273634924234570E+02	9.273634924234570E+02
3.824824824824827E-02	9.270667380523493E+02	9.270667380523493E+02
3.858858858858862E-02	9.271271585460474E+02	9.271271585460474E+02
