# barionic density, energy density per particle 
1.000000000000000E-03	9.400506564054613E+02
2.780780780780781E-03	9.448544464397617E+02
4.561561561561562E-03	9.482785162650305E+02
6.342342342342344E-03	9.510514475203290E+02
8.123123123123124E-03	9.534160240077000E+02
9.903903903903905E-03	9.554912157111298E+02
1.168468468468469E-02	9.573464867116019E+02
1.346546546546547E-02	9.590267867457619E+02
1.524624624624625E-02	9.605632907855943E+02
1.702702702702703E-02	9.619787323825396E+02
1.880780780780781E-02	9.632903179486627E+02
2.058858858858859E-02	9.645114660912357E+02
2.236936936936937E-02	9.656528879734772E+02
2.415015015015015E-02	9.667233055210057E+02
2.593093093093093E-02	9.677299377910714E+02
2.771171171171171E-02	9.686788406904756E+02
2.949249249249249E-02	9.695751611766930E+02
3.127327327327327E-02	9.704233157268914E+02
3.305405405405405E-02	9.712271271254934E+02
3.483483483483484E-02	9.719899380821221E+02
3.661561561561562E-02	9.727146854601681E+02
3.839639639639640E-02	9.734039709196760E+02
4.017717717717718E-02	9.740601089980297E+02
4.195795795795797E-02	9.746851743024215E+02
4.373873873873875E-02	9.752810311868725E+02
4.551951951951953E-02	9.758493658733764E+02
4.730030030030032E-02	9.763917074025808E+02
4.908108108108110E-02	9.769094469363089E+02
5.086186186186188E-02	9.774038581546364E+02
5.264264264264266E-02	9.778761065577928E+02
5.442342342342345E-02	9.783272653397393E+02
5.620420420420423E-02	9.787583235733622E+02
5.798498498498501E-02	9.791701947190737E+02
5.976576576576580E-02	9.795637264609620E+02
6.154654654654658E-02	9.799397060760485E+02
6.332732732732736E-02	9.802988655729772E+02
6.510810810810815E-02	9.806418887800681E+02
6.688888888888893E-02	9.809694141548788E+02
6.866966966966971E-02	9.812820392701323E+02
7.045045045045049E-02	9.815803251611291E+02
7.223123123123128E-02	9.818647982467846E+02
7.401201201201206E-02	9.821359540440371E+02
7.579279279279284E-02	9.823942597282156E+02
7.757357357357363E-02	9.826401554089175E+02
7.935435435435441E-02	9.828740577404900E+02
8.113513513513519E-02	9.830963599826549E+02
8.291591591591597E-02	9.833074353082786E+02
8.469669669669676E-02	9.835076371252075E+02
8.647747747747754E-02	9.836973013511415E+02
8.825825825825832E-02	9.838767465610604E+02
9.003903903903911E-02	9.840462765662917E+02
9.181981981981989E-02	9.842061801006857E+02
9.360060060060067E-02	9.843567328001989E+02
9.538138138138146E-02	9.844981970052750E+02
9.716216216216224E-02	9.846308237969906E+02
9.894294294294302E-02	9.847548525693098E+02
1.007237237237238E-01	9.848705131851085E+02
1.025045045045046E-01	9.849780244778093E+02
1.042852852852854E-01	9.850775969491486E+02
1.060660660660662E-01	9.851694317247478E+02
1.078468468468469E-01	9.852537224904808E+02
1.096276276276277E-01	9.853306544123772E+02
1.114084084084085E-01	9.854004058658815E+02
1.131891891891893E-01	9.854631479784400E+02
1.149699699699701E-01	9.855190454248906E+02
1.167507507507509E-01	9.855682567295988E+02
1.185315315315316E-01	9.856109345540162E+02
1.203123123123124E-01	9.856472255555120E+02
1.220930930930932E-01	9.856772717875112E+02
1.238738738738740E-01	9.857012097252846E+02
1.256546546546548E-01	9.857191712470885E+02
1.274354354354355E-01	9.857312836695644E+02
1.292162162162163E-01	9.857376698552652E+02
1.309969969969971E-01	9.857384487760207E+02
1.327777777777779E-01	9.857337349725509E+02
1.345585585585587E-01	9.857236398079062E+02
1.363393393393394E-01	9.857082706830247E+02
1.381201201201202E-01	9.856877315948545E+02
1.399009009009010E-01	9.856621233149236E+02
1.416816816816818E-01	9.856315435626776E+02
1.434624624624626E-01	9.855960866953166E+02
1.452432432432434E-01	9.855558446640272E+02
1.470240240240241E-01	9.855109063499617E+02
1.488048048048049E-01	9.854613581512033E+02
1.505855855855857E-01	9.854072836682470E+02
1.523663663663665E-01	9.853487643743319E+02
1.541471471471473E-01	9.852858791861353E+02
1.559279279279281E-01	9.852187049882275E+02
1.577087087087088E-01	9.851473162986675E+02
1.594894894894896E-01	9.850717856774237E+02
1.612702702702704E-01	9.849921837402842E+02
1.630510510510512E-01	9.849085788834949E+02
1.648318318318320E-01	9.848210380984851E+02
1.666126126126128E-01	9.847296262420155E+02
1.683933933933935E-01	9.846344067300626E+02
1.701741741741743E-01	9.845354410220448E+02
1.719549549549551E-01	9.844327892784905E+02
1.737357357357359E-01	9.843265099390023E+02
1.755165165165167E-01	9.842166600145106E+02
1.772972972972975E-01	9.841032951518673E+02
1.790780780780782E-01	9.839864695499982E+02
1.808588588588590E-01	9.838662360626372E+02
1.826396396396398E-01	9.837426462771451E+02
1.844204204204206E-01	9.836157506101723E+02
1.862012012012014E-01	9.834855980450769E+02
1.879819819819822E-01	9.833522367135993E+02
1.897627627627629E-01	9.832157133499973E+02
1.915435435435437E-01	9.830760738056272E+02
1.933243243243245E-01	9.829333627373658E+02
1.951051051051053E-01	9.827876238765341E+02
1.968858858858861E-01	9.826388998326805E+02
1.986666666666669E-01	9.824872324156544E+02
2.004474474474476E-01	9.823326624346176E+02
2.022282282282284E-01	9.821752297857971E+02
2.040090090090092E-01	9.820149734922808E+02
2.057897897897900E-01	9.818519317501300E+02
2.075705705705708E-01	9.816861419285019E+02
2.093513513513516E-01	9.815176406063476E+02
2.111321321321323E-01	9.813464635718958E+02
2.129129129129131E-01	9.811726458667850E+02
2.146936936936939E-01	9.809962218123786E+02
2.164744744744747E-01	9.808172250198863E+02
2.182552552552555E-01	9.806356884091887E+02
2.200360360360362E-01	9.804516442179375E+02
2.218168168168170E-01	9.802651240550248E+02
2.235975975975978E-01	9.800761588838864E+02
