# barionic dentisy, proton chemical potential, neutron chemical potential1.299299299299299E-02	9.357939999167232E+02	9.357939999167232E+02
1.598598598598599E-02	9.348691079273855E+02	9.348691079273855E+02
1.897897897897898E-02	9.335610118373404E+02	9.335610118373404E+02
2.197197197197197E-02	9.326047598896367E+02	9.326047598896367E+02
2.496496496496497E-02	9.316473205365720E+02	9.316473205365720E+02
2.795795795795796E-02	9.303358056758946E+02	9.303358056758946E+02
3.095095095095095E-02	9.293933657143155E+02	9.293933657143155E+02
3.394394394394395E-02	9.284638499563913E+02	9.284638499563913E+02
3.693693693693694E-02	9.275499726917003E+02	9.275499726917003E+02
3.992992992992993E-02	9.266538944343379E+02	9.266538944343379E+02
4.292292292292293E-02	9.257773596295979E+02	9.257773596295979E+02
4.591591591591592E-02	9.249217929853353E+02	9.249217929853353E+02
4.890890890890891E-02	9.240883687358751E+02	9.240883687358751E+02
5.190190190190191E-02	9.232780616274187E+02	9.232780616274187E+02
5.489489489489490E-02	9.224916852190764E+02	9.224916852190764E+02
5.788788788788789E-02	9.217299211708277E+02	9.217299211708277E+02
6.088088088088089E-02	9.213459803569730E+02	9.213459803569730E+02
6.387387387387389E-02	9.206345178538159E+02	9.206345178538159E+02
6.686686686686688E-02	9.199491292347911E+02	9.199491292347911E+02
6.985985985985987E-02	9.196411662315626E+02	9.196411662315626E+02
7.285285285285287E-02	9.190083462266512E+02	9.190083462266512E+02
7.584584584584586E-02	9.187524100934831E+02	9.187524100934831E+02
7.883883883883885E-02	9.181731146304486E+02	9.181731146304486E+02
8.183183183183185E-02	9.179700051261142E+02	9.179700051261142E+02
8.482482482482484E-02	9.174448730616640E+02	9.174448730616640E+02
8.781781781781783E-02	9.172951118577299E+02	9.172951118577299E+02
9.081081081081083E-02	9.171718981843821E+02	9.171718981843821E+02
9.380380380380382E-02	9.170752885678402E+02	9.170752885678402E+02
9.679679679679681E-02	9.166589623739251E+02	9.166589623739251E+02
9.978978978978981E-02	9.166161489162101E+02	9.166161489162101E+02
1.027827827827828E-01	9.165999938714762E+02	9.165999938714762E+02
1.057757757757758E-01	9.166104851577901E+02	9.166104851577901E+02
1.087687687687688E-01	9.166475975737616E+02	9.166475975737616E+02
1.117617617617618E-01	9.167112940366171E+02	9.167112940366171E+02
1.147547547547548E-01	9.168015266762744E+02	9.168015266762744E+02
1.177477477477478E-01	9.169182378054502E+02	9.169182378054502E+02
1.207407407407408E-01	9.170613607826118E+02	9.170613607826118E+02
1.237337337337338E-01	9.172308207819591E+02	9.172308207819591E+02
1.267267267267267E-01	9.174265354824286E+02	9.174265354824286E+02
1.297197197197197E-01	9.176484156859509E+02	9.176484156859509E+02
1.327127127127127E-01	9.182369511283975E+02	9.182369511283975E+02
1.357057057057057E-01	9.185104065260605E+02	9.185104065260605E+02
1.386986986986987E-01	9.188097264451121E+02	9.188097264451121E+02
1.416916916916917E-01	9.191347992097745E+02	9.191347992097745E+02
1.446846846846847E-01	9.198242793988225E+02	9.198242793988225E+02
1.476776776776777E-01	9.202000520331659E+02	9.202000520331659E+02
1.506706706706707E-01	9.209391112715856E+02	9.209391112715856E+02
1.536636636636637E-01	9.213650967942474E+02	9.213650967942474E+02
1.566566566566567E-01	9.218162194329062E+02	9.218162194329062E+02
1.596496496496497E-01	9.226289281255315E+02	9.226289281255315E+02
1.626426426426427E-01	9.234656488629153E+02	9.234656488629153E+02
1.656356356356357E-01	9.239904897449820E+02	9.239904897449820E+02
1.686286286286287E-01	9.248752436174262E+02	9.248752436174262E+02
1.716216216216216E-01	9.254486812586892E+02	9.254486812586892E+02
1.746146146146146E-01	9.263809090243357E+02	9.263809090243357E+02
1.776076076076076E-01	9.273364595341221E+02	9.273364595341221E+02
1.806006006006006E-01	9.279814890434862E+02	9.279814890434862E+02
1.835935935935936E-01	9.289836458182963E+02	9.289836458182963E+02
1.865865865865866E-01	9.300086876686159E+02	9.300086876686159E+02
1.895795795795796E-01	9.307239609666589E+02	9.307239609666589E+02
1.925725725725726E-01	9.317947095678920E+02	9.317947095678920E+02
1.955655655655656E-01	9.328878911294029E+02	9.328878911294029E+02
1.985585585585586E-01	9.340033532383185E+02	9.340033532383185E+02
2.015515515515516E-01	9.351409422486984E+02	9.351409422486984E+02
2.045445445445446E-01	9.363005033600759E+02	9.363005033600759E+02
2.075375375375376E-01	9.371516561726623E+02	9.371516561726623E+02
2.105305305305306E-01	9.383550572300285E+02	9.383550572300285E+02
2.135235235235236E-01	9.395799566922188E+02	9.395799566922188E+02
2.165165165165165E-01	9.408261958374482E+02	9.408261958374482E+02
2.195095095095095E-01	9.420936151140149E+02	9.420936151140149E+02
2.225025025025025E-01	9.433820541939856E+02	9.433820541939856E+02
2.254954954954955E-01	9.446913520237463E+02	9.446913520237463E+02
2.284884884884885E-01	9.460213468716314E+02	9.460213468716314E+02
2.314814814814815E-01	9.473718763728569E+02	9.473718763728569E+02
2.344744744744745E-01	9.487427775719241E+02	9.487427775719241E+02
2.374674674674675E-01	9.501338869626821E+02	9.501338869626821E+02
2.404604604604605E-01	9.515450405262098E+02	9.515450405262098E+02
2.434534534534535E-01	9.529760737666546E+02	9.529760737666546E+02
2.464464464464465E-01	9.547525477237270E+02	9.547525477237270E+02
2.494394394394395E-01	9.562225203122795E+02	9.562225203122795E+02
2.524324324324325E-01	9.577118795727838E+02	9.577118795727838E+02
2.554254254254255E-01	9.592204594192278E+02	9.592204594192278E+02
2.584184184184184E-01	9.607480934417060E+02	9.607480934417060E+02
2.614114114114114E-01	9.622946149325236E+02	9.622946149325236E+02
