0.000000000000000E+00	0.000000000000000E+00
5.000000000000000E-01	-6.311914390949771E-01
1.000000000000000E+00	-1.262374468835006E+00
1.500000000000000E+00	-1.893540680197664E+00
2.000000000000000E+00	-2.524681664825548E+00
2.500000000000000E+00	-3.155789015358703E+00
3.000000000000000E+00	-3.786854325766947E+00
3.500000000000000E+00	-4.417869191682086E+00
4.000000000000000E+00	-5.048825210729927E+00
4.500000000000000E+00	-5.679713982862147E+00
5.000000000000000E+00	-6.310527110687890E+00
5.500000000000000E+00	-6.941256199805128E+00
6.000000000000000E+00	-7.571892859131722E+00
6.500000000000000E+00	-8.202428701236158E+00
7.000000000000000E+00	-8.832855342667939E+00
7.500000000000000E+00	-9.463164404287561E+00
8.000000000000000E+00	-1.009334751159608E+01
8.500000000000000E+00	-1.072339629506425E+01
9.000000000000000E+00	-1.135330239046116E+01
9.500000000000000E+00	-1.198305743918231E+01
1.000000000000000E+01	-1.261265308857718E+01
1.050000000000000E+01	-1.324208099227631E+01
1.100000000000000E+01	-1.387133281051753E+01
1.150000000000000E+01	-1.450040021047179E+01
1.200000000000000E+01	-1.512927486656821E+01
1.250000000000000E+01	-1.575794846081838E+01
1.300000000000000E+01	-1.638641268313999E+01
1.350000000000000E+01	-1.701465923167974E+01
1.400000000000000E+01	-1.764267981313528E+01
1.450000000000000E+01	-1.827046614307653E+01
1.500000000000000E+01	-1.889800994626595E+01
1.550000000000000E+01	-1.952530295697811E+01
1.600000000000000E+01	-2.015233691931811E+01
1.650000000000000E+01	-2.077910358753929E+01
1.700000000000000E+01	-2.140559472635980E+01
1.750000000000000E+01	-2.203180211127820E+01
1.800000000000000E+01	-2.265771752888807E+01
1.850000000000000E+01	-2.328333277719144E+01
1.900000000000000E+01	-2.390863966591129E+01
1.950000000000000E+01	-2.453363001680274E+01
2.000000000000000E+01	-2.515829566396323E+01
2.050000000000000E+01	-2.578262845414142E+01
2.100000000000000E+01	-2.640662024704492E+01
2.150000000000000E+01	-2.703026291564689E+01
2.200000000000000E+01	-2.765354834649101E+01
2.250000000000000E+01	-2.827646843999568E+01
2.300000000000000E+01	-2.889901511075647E+01
2.350000000000000E+01	-2.952118028784743E+01
2.400000000000000E+01	-3.014295591512082E+01
2.450000000000000E+01	-3.076433395150592E+01
2.500000000000000E+01	-3.138530637130567E+01
2.550000000000000E+01	-3.200586516449255E+01
2.600000000000000E+01	-3.262600233700262E+01
2.650000000000000E+01	-3.324570991102800E+01
2.700000000000000E+01	-3.386497992530807E+01
2.750000000000000E+01	-3.448380443541901E+01
2.800000000000000E+01	-3.510217551406161E+01
2.850000000000000E+01	-3.572008525134761E+01
2.900000000000000E+01	-3.633752575508453E+01
2.950000000000000E+01	-3.695448915105851E+01
3.000000000000000E+01	-3.757096758331581E+01
3.050000000000000E+01	-3.818695321444250E+01
3.100000000000000E+01	-3.880243822584222E+01
3.150000000000000E+01	-3.941741481801248E+01
3.200000000000000E+01	-4.003187521081916E+01
3.250000000000000E+01	-4.064581164376889E+01
3.300000000000000E+01	-4.125921637628014E+01
3.350000000000000E+01	-4.187208168795200E+01
3.400000000000000E+01	-4.248439987883137E+01
3.450000000000000E+01	-4.309616326967814E+01
3.500000000000000E+01	-4.370736420222871E+01
3.550000000000000E+01	-4.431799503945712E+01
3.600000000000000E+01	-4.492804816583482E+01
3.650000000000000E+01	-4.553751598758802E+01
3.700000000000000E+01	-4.614639093295338E+01
3.750000000000000E+01	-4.675466545243137E+01
3.800000000000000E+01	-4.736233201903798E+01
3.850000000000000E+01	-4.796938312855409E+01
3.900000000000000E+01	-4.857581129977313E+01
3.950000000000000E+01	-4.918160907474621E+01
4.000000000000000E+01	-4.978676901902556E+01
4.050000000000000E+01	-5.039128372190583E+01
4.100000000000000E+01	-5.099514579666290E+01
4.150000000000000E+01	-5.159834788079101E+01
4.200000000000000E+01	-5.220088263623747E+01
4.250000000000000E+01	-5.280274274963553E+01
4.300000000000000E+01	-5.340392093253425E+01
4.350000000000000E+01	-5.400440992162737E+01
4.400000000000000E+01	-5.460420247897909E+01
4.450000000000000E+01	-5.520329139224764E+01
4.500000000000000E+01	-5.580166947490728E+01
4.550000000000000E+01	-5.639932956646729E+01
4.600000000000000E+01	-5.699626453268925E+01
4.650000000000000E+01	-5.759246726580139E+01
4.700000000000000E+01	-5.818793068471187E+01
4.750000000000000E+01	-5.878264773521792E+01
4.800000000000000E+01	-5.937661139021450E+01
4.850000000000000E+01	-5.996981464989961E+01
4.900000000000000E+01	-6.056225054197726E+01
4.950000000000000E+01	-6.115391212185867E+01
5.000000000000000E+01	-6.174479247286049E+01
5.050000000000000E+01	-6.233488470640105E+01
5.100000000000000E+01	-6.292418196219410E+01
5.150000000000000E+01	-6.351267740844016E+01
5.200000000000000E+01	-6.410036424201543E+01
5.250000000000000E+01	-6.468723568865857E+01
5.300000000000000E+01	-6.527328500315450E+01
5.350000000000000E+01	-6.585850546951636E+01
5.400000000000000E+01	-6.644289040116490E+01
5.450000000000000E+01	-6.702643314110520E+01
5.500000000000000E+01	-6.760912706210097E+01
5.550000000000000E+01	-6.819096556684691E+01
5.600000000000000E+01	-6.877194208813805E+01
5.650000000000000E+01	-6.935205008903669E+01
5.700000000000000E+01	-6.993128306303727E+01
5.750000000000000E+01	-7.050963453422818E+01
5.800000000000000E+01	-7.108709805745191E+01
