# barionic density, renormalized chemical potential 
1.000000000000000E-03	3.145081903883286E+02
2.780780780780781E-03	3.169878660124678E+02
4.561561561561562E-03	3.186856552518063E+02
6.342342342342344E-03	3.200374503806083E+02
8.123123123123124E-03	3.211638813102326E+02
9.903903903903905E-03	3.221206039838418E+02
1.168468468468469E-02	3.229681818142959E+02
1.346546546546547E-02	3.237208605200186E+02
1.524624624624625E-02	3.243890084279034E+02
1.702702702702703E-02	3.249995721607164E+02
1.880780780780781E-02	3.255480591321519E+02
2.058858858858859E-02	3.260490742540736E+02
2.236936936936937E-02	3.265086224847392E+02
2.415015015015015E-02	3.269315948548718E+02
2.593093093093093E-02	3.273151827975994E+02
2.771171171171171E-02	3.276765374368675E+02
2.949249249249249E-02	3.280048653229354E+02
3.127327327327327E-02	3.283095033005101E+02
3.305405405405405E-02	3.285858782538126E+02
3.483483483483484E-02	3.288426536916360E+02
3.661561561561562E-02	3.290814795711972E+02
3.839639639639640E-02	3.292971942000754E+02
4.017717717717718E-02	3.295043776710791E+02
4.195795795795797E-02	3.296844218316164E+02
4.373873873873875E-02	3.298581489734443E+02
4.551951951951953E-02	3.300134191695100E+02
4.730030030030032E-02	3.301576520578301E+02
4.908108108108110E-02	3.302851959432720E+02
5.086186186186188E-02	3.304032640268940E+02
5.264264264264266E-02	3.305061386698555E+02
5.442342342342345E-02	3.306008594688345E+02
5.620420420420423E-02	3.306879839281682E+02
5.798498498498501E-02	3.307617433499216E+02
5.976576576576580E-02	3.308227056095415E+02
6.154654654654658E-02	3.308776293641018E+02
6.332732732732736E-02	3.309269285312936E+02
6.510810810810815E-02	3.309648237660920E+02
6.688888888888893E-02	3.309979014488756E+02
6.866966966966971E-02	3.310203933422951E+02
7.045045045045049E-02	3.310327056132116E+02
7.223123123123128E-02	3.310412734698191E+02
7.401201201201206E-02	3.310463784418819E+02
7.579279279279284E-02	3.310422965399818E+02
7.757357357357363E-02	3.310293665377868E+02
7.935435435435441E-02	3.310138446815407E+02
8.113513513513519E-02	3.309900540564898E+02
8.291591591591597E-02	3.309582958216384E+02
8.469669669669676E-02	3.309247035956789E+02
8.647747747747754E-02	3.308836562239874E+02
8.825825825825832E-02	3.308412095590905E+02
9.003903903903911E-02	3.307917833686024E+02
9.181981981981989E-02	3.307356326675844E+02
9.360060060060067E-02	3.306787012490065E+02
9.538138138138146E-02	3.306098083879838E+02
9.716216216216224E-02	3.305461880629114E+02
9.894294294294302E-02	3.304710693844741E+02
1.007237237237238E-01	3.303959194538790E+02
1.025045045045046E-01	3.303097716230096E+02
1.042852852852854E-01	3.302294817489011E+02
1.060660660660662E-01	3.301386157213120E+02
1.078468468468469E-01	3.300429256866005E+02
1.096276276276277E-01	3.299480396421390E+02
1.114084084084085E-01	3.298486667587032E+02
1.131891891891893E-01	3.297450004748601E+02
1.149699699699701E-01	3.296372311061509E+02
1.167507507507509E-01	3.295255460562623E+02
1.185315315315316E-01	3.294101300143231E+02
1.203123123123124E-01	3.292964087130774E+02
1.220930930930932E-01	3.291740436886057E+02
1.238738738738740E-01	3.290536683718400E+02
1.256546546546548E-01	3.289250643354632E+02
1.274354354354355E-01	3.287987361635371E+02
1.292162162162163E-01	3.286645872412055E+02
1.309969969969971E-01	3.285329926061696E+02
1.327777777777779E-01	3.283939792245807E+02
1.345585585585587E-01	3.282528011368727E+02
1.363393393393394E-01	3.281096243333526E+02
1.381201201201202E-01	3.279646135939629E+02
1.399009009009010E-01	3.278179325808332E+02
1.416816816816818E-01	3.276697439254470E+02
1.434624624624626E-01	3.275153826779927E+02
1.452432432432434E-01	3.273599030687894E+02
1.470240240240241E-01	3.272034656954320E+02
1.488048048048049E-01	3.270415048445983E+02
1.505855855855857E-01	3.268836649711157E+02
1.523663663663665E-01	3.267160310076874E+02
1.541471471471473E-01	3.265528359922750E+02
1.559279279279281E-01	3.263849591233038E+02
1.577087087087088E-01	3.262126635622749E+02
1.594894894894896E-01	3.260407305796021E+02
1.612702702702704E-01	3.258648374721051E+02
1.630510510510512E-01	3.256896954827784E+02
1.648318318318320E-01	3.255110544679995E+02
1.666126126126128E-01	3.253335547195086E+02
1.683933933933935E-01	3.251486849053401E+02
1.701741741741743E-01	3.249654230031779E+02
1.719549549549551E-01	3.247796691520957E+02
1.737357357357359E-01	3.245959193740277E+02
1.755165165165167E-01	3.244059670000544E+02
1.772972972972975E-01	3.242143498578046E+02
1.790780780780782E-01	3.240213476327409E+02
1.808588588588590E-01	3.238272420085545E+02
